strategy,concurrency,t_ms,pooled_in_use,pooled_size,pooled_available,requests_waiting,pg_backends,pg_active,pg_idle,pg_idle_in_tx
single_saver_shared_pool,1,0.05,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,8.84,1,4,3,0,4,1,3,0
single_saver_shared_pool,1,15.82,1,4,3,0,4,1,3,0
single_saver_shared_pool,1,35.75,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,52.42,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,67.5,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,79.77,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,98.07,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,113.22,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,131.41,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,146.58,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,162.29,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,170.66,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,192.27,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,205.8,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,221.63,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,236.76,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,249.99,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,261.55,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,268.73,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,279.78,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,297.79,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,310.02,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,325.63,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,341.16,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,356.83,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,370.72,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,386.01,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,400.93,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,419.08,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,434.6,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,449.41,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,465.15,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,480.93,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,496.22,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,509.99,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,526.02,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,533.03,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,541.73,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,552.39,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,568.25,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,583.95,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,599.39,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,614.89,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,630.35,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,645.61,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,661.3,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,673.95,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,689.26,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,704.2,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,719.57,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,734.59,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,750.66,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,766.63,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,781.82,0,4,4,0,4,0,4,0
single_saver_shared_pool,1,788.32,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,0.05,0,4,4,0,4,1,3,0
single_saver_shared_pool,5,8.3,1,4,3,0,4,1,3,0
single_saver_shared_pool,5,15.75,1,4,3,0,4,1,3,0
single_saver_shared_pool,5,26.61,0,4,4,0,4,1,3,0
single_saver_shared_pool,5,34.42,0,4,4,0,4,1,3,0
single_saver_shared_pool,5,42.4,0,4,4,0,4,1,3,0
single_saver_shared_pool,5,50.56,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,56.68,1,4,3,0,4,1,3,0
single_saver_shared_pool,5,63.24,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,70.31,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,76.82,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,92.82,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,111.57,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,129.59,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,143.36,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,158.65,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,173.67,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,189.25,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,199.25,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,210.13,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,225.57,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,241.94,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,256.94,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,264.72,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,271.18,1,4,3,0,4,1,3,0
single_saver_shared_pool,5,277.81,1,4,3,0,4,0,4,0
single_saver_shared_pool,5,285.06,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,294.94,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,306.6,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,321.55,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,336.95,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,352.67,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,367.33,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,383.12,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,397.64,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,411.14,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,426.0,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,440.25,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,457.23,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,470.81,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,486.47,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,500.95,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,514.37,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,523.68,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,531.15,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,537.66,1,4,3,0,4,0,4,0
single_saver_shared_pool,5,544.38,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,550.81,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,561.51,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,575.21,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,585.68,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,601.36,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,616.19,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,629.6,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,645.38,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,661.02,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,675.75,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,691.94,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,706.83,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,723.16,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,737.6,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,753.06,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,768.91,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,777.76,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,784.34,1,4,3,0,4,0,4,0
single_saver_shared_pool,5,790.64,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,796.87,1,4,3,0,4,1,3,0
single_saver_shared_pool,5,805.02,0,4,4,0,4,0,4,0
single_saver_shared_pool,5,805.8,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,0.1,0,4,4,0,4,1,3,0
single_saver_shared_pool,20,8.88,1,4,3,0,4,1,3,0
single_saver_shared_pool,20,15.58,1,4,3,0,4,0,4,0
single_saver_shared_pool,20,24.32,1,4,3,0,4,0,4,0
single_saver_shared_pool,20,31.01,1,4,3,0,4,0,4,0
single_saver_shared_pool,20,38.51,1,4,3,0,4,1,3,0
single_saver_shared_pool,20,47.17,1,4,3,0,4,1,3,0
single_saver_shared_pool,20,54.01,1,4,3,0,4,1,3,0
single_saver_shared_pool,20,61.84,1,4,3,0,4,1,3,0
single_saver_shared_pool,20,70.47,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,77.52,1,4,3,0,4,0,4,0
single_saver_shared_pool,20,84.69,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,92.01,0,4,4,0,4,1,3,0
single_saver_shared_pool,20,99.73,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,107.52,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,114.66,0,4,4,0,4,1,3,0
single_saver_shared_pool,20,121.17,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,128.75,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,135.39,1,4,3,0,4,0,4,0
single_saver_shared_pool,20,143.42,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,150.36,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,157.65,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,164.65,0,4,4,0,4,1,3,0
single_saver_shared_pool,20,172.25,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,179.57,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,186.16,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,192.2,1,4,3,0,4,1,3,0
single_saver_shared_pool,20,198.1,1,4,3,0,4,1,3,0
single_saver_shared_pool,20,204.16,1,4,3,0,4,1,3,0
single_saver_shared_pool,20,211.6,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,217.52,1,4,3,0,4,0,4,0
single_saver_shared_pool,20,223.41,1,4,3,0,4,1,3,0
single_saver_shared_pool,20,230.29,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,236.53,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,242.5,1,4,3,0,4,1,3,0
single_saver_shared_pool,20,249.39,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,255.27,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,262.65,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,268.83,1,4,3,0,4,0,4,0
single_saver_shared_pool,20,274.88,1,4,3,0,4,1,3,0
single_saver_shared_pool,20,281.64,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,289.12,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,296.28,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,303.48,0,4,4,0,4,1,3,0
single_saver_shared_pool,20,310.17,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,316.99,0,4,4,0,4,1,3,0
single_saver_shared_pool,20,323.39,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,329.94,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,336.51,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,343.08,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,349.65,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,359.76,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,375.48,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,391.31,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,406.84,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,420.21,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,433.76,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,449.06,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,465.17,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,480.45,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,495.42,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,510.99,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,518.14,0,4,4,0,4,1,3,0
single_saver_shared_pool,20,525.8,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,532.15,1,4,3,0,4,1,3,0
single_saver_shared_pool,20,539.09,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,545.12,1,4,3,0,4,1,3,0
single_saver_shared_pool,20,552.51,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,558.58,1,4,3,0,4,1,3,0
single_saver_shared_pool,20,565.44,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,572.78,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,579.6,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,586.55,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,593.25,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,600.27,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,606.97,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,619.99,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,627.46,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,638.47,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,645.73,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,661.4,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,677.41,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,692.7,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,709.42,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,723.15,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,729.5,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,746.03,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,753.78,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,765.6,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,772.86,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,779.41,1,4,3,0,4,1,3,0
single_saver_shared_pool,20,785.35,1,4,3,0,4,1,3,0
single_saver_shared_pool,20,791.32,1,4,3,0,4,0,4,0
single_saver_shared_pool,20,798.8,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,806.47,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,813.66,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,820.27,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,826.79,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,834.17,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,840.37,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,847.22,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,853.31,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,860.14,0,4,4,0,4,0,4,0
single_saver_shared_pool,20,862.74,0,4,4,0,4,0,4,0
single_saver_shared_pool,50,0.14,0,3,3,0,3,1,2,0
single_saver_shared_pool,50,14.3,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,21.89,1,3,2,0,3,0,3,0
single_saver_shared_pool,50,28.6,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,35.03,1,3,2,0,3,0,3,0
single_saver_shared_pool,50,41.32,1,3,2,0,3,0,3,0
single_saver_shared_pool,50,49.65,1,3,2,0,3,0,3,0
single_saver_shared_pool,50,56.37,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,63.55,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,69.61,1,3,2,0,3,0,3,0
single_saver_shared_pool,50,77.32,1,3,2,0,3,0,3,0
single_saver_shared_pool,50,84.51,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,91.33,1,3,2,0,3,0,3,0
single_saver_shared_pool,50,99.12,1,3,2,0,3,0,3,0
single_saver_shared_pool,50,105.51,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,111.99,1,3,2,0,3,0,3,0
single_saver_shared_pool,50,119.29,1,3,2,0,3,0,3,0
single_saver_shared_pool,50,125.89,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,131.94,1,3,2,0,3,0,3,0
single_saver_shared_pool,50,138.48,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,145.7,0,3,3,0,3,1,2,0
single_saver_shared_pool,50,153.58,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,161.0,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,168.43,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,175.42,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,182.54,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,189.62,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,195.84,1,3,2,0,3,0,3,0
single_saver_shared_pool,50,203.55,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,210.66,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,217.53,0,3,3,0,3,1,2,0
single_saver_shared_pool,50,224.65,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,232.0,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,239.44,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,246.39,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,253.36,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,260.15,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,266.32,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,272.56,1,3,2,0,3,0,3,0
single_saver_shared_pool,50,280.12,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,286.85,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,292.82,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,298.81,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,306.28,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,312.4,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,318.41,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,324.68,1,3,2,0,3,0,3,0
single_saver_shared_pool,50,331.81,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,338.72,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,345.39,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,351.71,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,358.46,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,364.92,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,372.2,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,378.39,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,384.26,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,390.46,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,396.93,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,403.14,1,3,2,0,3,0,3,0
single_saver_shared_pool,50,409.29,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,416.26,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,422.19,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,427.99,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,433.76,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,439.55,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,445.32,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,452.78,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,458.81,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,464.87,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,470.97,1,3,2,0,3,0,3,0
single_saver_shared_pool,50,477.1,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,485.31,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,491.29,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,498.32,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,504.31,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,510.89,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,517.49,1,3,2,0,3,0,3,0
single_saver_shared_pool,50,523.49,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,530.69,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,536.89,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,543.27,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,550.51,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,556.58,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,563.32,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,569.41,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,575.54,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,581.57,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,587.55,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,594.9,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,601.06,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,607.16,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,613.23,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,619.15,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,625.42,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,631.63,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,639.22,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,646.43,0,3,3,0,3,1,2,0
single_saver_shared_pool,50,653.54,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,660.36,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,666.53,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,673.62,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,680.09,1,3,2,0,3,0,3,0
single_saver_shared_pool,50,687.23,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,694.76,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,701.52,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,708.26,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,714.61,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,720.61,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,727.76,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,733.95,1,3,2,0,3,0,3,0
single_saver_shared_pool,50,740.05,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,745.99,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,752.71,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,758.95,1,3,2,0,3,0,3,0
single_saver_shared_pool,50,765.16,1,3,2,0,3,0,3,0
single_saver_shared_pool,50,771.16,1,3,2,0,3,0,3,0
single_saver_shared_pool,50,777.63,1,3,2,0,3,0,3,0
single_saver_shared_pool,50,784.72,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,792.49,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,798.63,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,804.86,1,3,2,0,3,0,3,0
single_saver_shared_pool,50,812.59,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,820.39,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,826.87,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,833.35,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,840.8,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,847.18,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,853.03,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,859.77,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,866.14,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,872.16,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,879.31,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,886.23,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,892.82,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,899.75,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,906.42,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,912.84,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,919.54,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,926.22,1,3,2,0,3,0,3,0
single_saver_shared_pool,50,932.91,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,939.58,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,946.71,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,954.08,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,960.91,1,3,2,0,3,0,3,0
single_saver_shared_pool,50,967.05,1,3,2,0,3,1,2,0
single_saver_shared_pool,50,973.46,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,980.12,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,986.48,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,993.22,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,999.57,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,1005.73,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,1012.22,1,3,2,0,3,0,3,0
single_saver_shared_pool,50,1018.69,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,1025.68,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,1032.6,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,1039.39,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,1045.64,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,1051.77,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,1058.04,1,3,2,0,3,0,3,0
single_saver_shared_pool,50,1064.69,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,1071.29,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,1077.83,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,1084.35,0,3,3,0,3,1,2,0
single_saver_shared_pool,50,1090.87,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,1097.76,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,1104.19,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,1110.7,0,3,3,0,3,1,2,0
single_saver_shared_pool,50,1117.18,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,1123.32,1,3,2,0,3,0,3,0
single_saver_shared_pool,50,1129.79,0,3,3,0,3,1,2,0
single_saver_shared_pool,50,1136.32,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,1142.77,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,1148.96,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,1155.71,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,1162.63,0,3,3,0,3,1,2,0
single_saver_shared_pool,50,1169.46,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,1175.93,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,1182.91,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,1190.09,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,1197.03,1,3,2,0,3,0,3,0
single_saver_shared_pool,50,1203.76,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,1210.49,0,3,3,0,3,0,3,0
single_saver_shared_pool,50,1218.05,0,3,3,0,3,0,3,0
